Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Jakub Nakladal,2016-17,CAR,R,D,3,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,3,0.0,14:30,--
Denis Gurianov,2016-17,DAL,L,R,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,13:06,--
Jacob Larsson,2016-17,ANA,L,D,4,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,2,0.0,16:26,--
Blake Speers,2016-17,NJD,R,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,9:29,0.0
Thomas Chabot,2016-17,OTT,L,D,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:09,--
Jack Roslovic,2016-17,WPG,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:24,16.7
Mathew Barzal,2016-17,NYI,R,C,2,0,0,0,-2,6,0.00,0,0,0,0,0,0,0,0,0,--,9:45,46.2
Evgeny Svechnikov,2016-17,DET,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,13:09,--
Brendan Guhle,2016-17,BUF,L,D,3,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,16:21,--
Jakob Forsbacka Karlsson,2016-17,BOS,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:25,50.0
Colin White,2016-17,OTT,R,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:43,33.3
Rasmus Andersson,2016-17,CGY,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,18:33,--
Casey Bailey,2016-17,OTT,R,R,7,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,10,0.0,8:00,0.0
Anton Lindholm,2016-17,COL,L,D,12,0,0,0,-8,2,0.00,0,0,0,0,0,0,0,0,7,0.0,14:45,--
Danton Heinen,2016-17,BOS,L,L,8,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,7,0.0,13:14,--
Nelson Nogier,2016-17,WPG,R,D,10,0,0,0,-1,5,0.00,0,0,0,0,0,0,0,0,8,0.0,11:43,--
Brett Lernout,2016-17,MTL,R,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,19:00,--
Vladislav Kamenev,2016-17,NSH,L,C,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,10:04,46.2
Andreas Englund,2016-17,OTT,L,D,5,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,3,0.0,10:38,--
Alex Tuch,2016-17,MIN,R,R,6,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,8,0.0,10:42,--
Sonny Milano,2016-17,CBJ,L,L,4,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:41,--
Borna Rendulic,2016-17,VAN,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,4:51,--
Patrick Brown,2016-17,CAR,R,C,14,0,0,0,-6,0,0.00,0,0,0,0,0,0,0,0,12,0.0,9:43,60.0
Connor Jones,2016-17,NYI,L,C,4,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,2,0.0,11:51,61.5
Jordan Oesterle,2016-17,EDM,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,17:17,--
Michael Zalewski,2016-17,VAN,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,8:03,--
Joel Hanley,2016-17,MTL,L,D,7,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,5,0.0,10:09,--
Jean-Sebastien Dea,2016-17,PIT,R,C,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,11:18,50.0
Ryan Pulock,2016-17,NYI,R,D,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,3:57,--
Samuel Morin,2016-17,PHI,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,17:47,--
Tyler Bertuzzi,2016-17,DET,L,L,7,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,9:06,50.0
Robert Hagg,2016-17,PHI,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,5,0.0,21:19,--
Jacob de la Rose,2016-17,MTL,L,L,9,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,4,0.0,10:54,50.0
Ben Harpur,2016-17,OTT,L,D,6,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,17:48,--
Nicholas Paul,2016-17,OTT,L,L,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,4,0.0,16:29,38.5
Sean Malone,2016-17,BUF,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:12,62.5
MacKenzie Weegar,2016-17,FLA,R,D,3,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,3,0.0,17:27,--
Buddy Robinson,2016-17,OTT,R,R,4,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,4,0.0,6:57,--
Evan McEneny,2016-17,VAN,L,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,15:08,--
Liam O'Brien,2016-17,WSH,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:08,--
Brady Austin,2016-17,BUF,L,D,5,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,8,0.0,16:05,--
Jaycob Megna,2016-17,ANA,L,D,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,15:20,--
Riley Barber,2016-17,WSH,R,R,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,8:35,--
Petteri Lindbohm,2016-17,STL,L,D,7,0,0,0,-4,4,0.00,0,0,0,0,0,0,0,0,10,0.0,12:59,--
Martin Frk,2016-17,CAR,R,R,2,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:20,--
Boo Nieves,2016-17,NYR,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,11:44,30.0
Tanner Richard,2016-17,TBL,L,C,3,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,1,0.0,12:42,43.3
Chandler Stephenson,2016-17,WSH,L,C,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,8:53,48.0
Oskar Sundqvist,2016-17,PIT,R,C,10,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,9,0.0,9:10,36.4
Matt Grzelcyk,2016-17,BOS,L,D,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,4,0.0,12:29,--
Derrick Pouliot,2016-17,PIT,L,D,11,0,0,0,-4,4,0.00,0,0,0,0,0,0,0,0,11,0.0,14:53,--
Mark Jankowski,2016-17,CGY,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,10:18,62.5
Scott Laughton,2016-17,PHI,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,10:15,55.0
Nicolas Kerdiles,2016-17,ANA,L,L,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,11:08,100.0
Spencer Abbott,2016-17,CHI,R,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:34,--
Bobby Farnham,2016-17,MTL,L,R,3,0,0,0,0,17,0.00,0,0,0,0,0,0,0,0,4,0.0,8:16,100.0
Zack Mitchell,2016-17,MIN,R,R,11,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,10,0.0,8:26,57.9
Ben Thomson,2016-17,NJD,L,L,3,0,0,0,-4,4,0.00,0,0,0,0,0,0,0,0,7,0.0,10:53,0.0
Nicklas Jensen,2016-17,NYR,L,R,7,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,8,0.0,9:13,--
Mark McNeill,2016-17,DAL,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:49,0.0
Duncan Siemens,2016-17,COL,L,D,3,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,2,0.0,12:19,--
Tyler Wotherspoon,2016-17,CGY,L,D,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,4,0.0,10:54,--
Miikka Salomaki,2016-17,NSH,L,R,5,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,12:13,--
Joseph LaBate,2016-17,VAN,L,C,13,0,0,0,-2,21,0.00,0,0,0,0,0,0,0,0,5,0.0,6:46,100.0
Robbie Russo,2016-17,DET,R,D,19,0,0,0,+2,2,0.00,0,0,0,0,0,0,0,0,18,0.0,16:04,--
Dillon Simpson,2016-17,EDM,L,D,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,2,0.0,10:53,--
Alexandre Grenier,2016-17,VAN,R,R,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:29,100.0
T.J. Tynan,2016-17,CBJ,R,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,7:29,--
Max McCormick,2016-17,OTT,L,L,7,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,7,0.0,6:46,62.5
Rob O'Gara,2016-17,BOS,L,D,3,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,16:01,--
Frank Corrado,2016-17,"TOR,PIT",R,D,4,0,0,0,-1,8,0.00,0,0,0,0,0,0,0,0,3,0.0,10:46,--
Patrick Cannone,2016-17,MIN,R,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,7:53,52.4
Erik Burgdoerfer,2016-17,BUF,R,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:10,--
Tim Heed,2016-17,SJS,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,16:29,--
Petter Granberg,2016-17,NSH,R,D,10,0,0,0,0,10,0.00,0,0,0,0,0,0,0,0,4,0.0,9:38,--
Emerson Etem,2016-17,ANA,L,R,3,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,0,--,8:48,0.0
Quinton Howden,2016-17,WPG,L,C,5,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,5,0.0,8:39,0.0
