Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Linus Hogberg,2021-22,PHI,L,D,5,0,2,2,0,2,0.40,0,2,0,0,0,0,0,0,3,0.0,17:04,--
Otto Koivula,2021-22,NYI,L,L,8,0,2,2,-2,0,0.25,0,2,0,0,0,0,0,0,8,0.0,10:45,42.3
Jacob Moverare,2021-22,LAK,L,D,19,0,2,2,+3,2,0.11,0,2,0,0,0,0,0,0,15,0.0,16:20,--
Kyle Criscuolo,2021-22,DET,R,C,6,0,2,2,+1,2,0.33,0,2,0,0,0,0,0,0,5,0.0,9:33,30.8
Andrew Poturalski,2021-22,CAR,R,C,2,0,2,2,-1,0,1.00,0,0,0,2,0,0,0,0,4,0.0,10:09,42.9
Lane Pederson,2021-22,SJS,R,C,29,0,2,2,-16,10,0.07,0,2,0,0,0,0,0,0,24,0.0,10:31,43.8
Noah Juulsen,2021-22,VAN,R,D,8,0,2,2,-4,0,0.25,0,2,0,0,0,0,0,0,6,0.0,14:41,--
Vladimir Tkachev,2021-22,LAK,R,L,4,0,2,2,-2,2,0.50,0,0,0,2,0,0,0,0,1,0.0,13:59,50.0
Ben Meyers,2021-22,COL,L,C,5,1,0,1,-2,0,0.20,1,1,0,0,0,0,0,0,8,12.5,9:57,45.8
Jesper Froden,2021-22,BOS,R,R,7,1,0,1,+4,2,0.14,1,1,0,0,0,0,0,0,10,10.0,12:52,--
Jackson Cates,2021-22,PHI,L,C,11,1,0,1,-2,0,0.09,1,1,0,0,0,0,0,0,8,12.5,9:05,60.6
Hendrix Lapierre,2021-22,WSH,L,C,6,1,0,1,+2,2,0.17,1,1,0,0,0,0,0,0,7,14.3,9:35,26.1
Jack Ahcan,2021-22,BOS,L,D,6,1,0,1,-3,0,0.17,0,0,1,1,0,0,0,0,5,20.0,16:02,--
Nick Abruzzese,2021-22,TOR,L,C,9,1,0,1,-1,2,0.11,1,1,0,0,0,0,0,1,8,12.5,10:13,28.6
Nicholas Robertson,2021-22,TOR,L,L,10,1,0,1,-4,4,0.10,1,1,0,0,0,0,0,0,14,7.1,10:16,--
Jake Christiansen,2021-22,CBJ,L,D,8,1,0,1,+1,0,0.13,1,1,0,0,0,0,0,0,4,25.0,9:46,--
Rafael Harvey-Pinard,2021-22,MTL,L,L,4,1,0,1,-2,0,0.25,1,1,0,0,0,0,0,0,6,16.7,13:05,0.0
Jordan Harris,2021-22,MTL,L,D,10,1,0,1,+3,8,0.10,1,1,0,0,0,0,0,0,9,11.1,16:17,--
Gabriel Fortier,2021-22,TBL,L,L,10,1,0,1,-2,4,0.10,1,1,0,0,0,0,0,0,14,7.1,9:17,100.0
Alec Regula,2021-22,CHI,R,D,15,1,0,1,-1,12,0.07,1,1,0,0,0,0,0,0,18,5.6,17:53,--
Grant Hutton,2021-22,NYI,R,D,16,1,0,1,-1,4,0.06,1,1,0,0,0,0,0,0,22,4.6,14:11,--
Garrett Pilon,2021-22,WSH,R,C,2,1,0,1,+1,0,0.50,1,1,0,0,0,0,0,0,1,100.0,9:25,44.4
Kasper Bjorkqvist,2021-22,PIT,L,R,6,1,0,1,-1,2,0.17,1,1,0,0,0,0,0,0,8,12.5,8:22,--
Riley Tufte,2021-22,DAL,L,L,10,1,0,1,0,4,0.10,1,1,0,0,0,0,0,0,5,20.0,7:12,50.0
Beck Malenstyn,2021-22,WSH,L,L,12,1,0,1,+2,9,0.08,1,1,0,0,0,0,0,0,10,10.0,9:03,14.3
Ethan Prow,2021-22,BUF,R,D,4,1,0,1,-1,0,0.25,1,1,0,0,0,0,0,0,2,50.0,12:44,--
Lukas Vejdemo,2021-22,MTL,L,C,6,1,0,1,-3,0,0.17,1,1,0,0,0,0,0,0,10,10.0,10:38,41.9
Bokondji Imama,2021-22,ARI,L,L,4,1,0,1,-2,5,0.25,1,1,0,0,0,0,0,0,3,33.3,4:31,--
Andy Andreoff,2021-22,NYI,L,C,6,1,0,1,-1,0,0.17,1,1,0,0,0,0,0,0,6,16.7,9:59,52.9
Jarred Tinordi,2021-22,NYR,L,D,7,1,0,1,-5,7,0.14,1,1,0,0,0,0,0,1,5,20.0,12:51,--
Blake Comeau,2021-22,DAL,R,L,6,1,0,1,-1,4,0.17,1,1,0,0,0,0,0,0,2,50.0,11:28,100.0
Alex Steeves,2021-22,TOR,L,C,3,0,1,1,-1,0,0.33,0,1,0,0,0,0,0,0,2,0.0,7:58,--
Daniil Miromanov,2021-22,VGK,R,D,11,0,1,1,0,2,0.09,0,1,0,0,0,0,0,0,15,0.0,9:47,--
Lukas Reichel,2021-22,CHI,L,L,11,0,1,1,-8,0,0.09,0,1,0,0,0,0,0,0,15,0.0,13:12,34.8
Connor Mackey,2021-22,CGY,L,D,3,0,1,1,-1,2,0.33,0,1,0,0,0,0,0,0,4,0.0,13:35,--
Valtteri Puustinen,2021-22,PIT,R,R,1,0,1,1,+2,0,1.00,0,1,0,0,0,0,0,0,1,0.0,10:14,--
Shane Pinto,2021-22,OTT,R,C,5,0,1,1,0,2,0.20,0,0,0,1,0,0,0,0,5,0.0,12:57,32.7
Mattias Norlinder,2021-22,MTL,L,D,6,0,1,1,+2,2,0.17,0,1,0,0,0,0,0,0,2,0.0,12:18,--
Adam Beckman,2021-22,MIN,L,L,3,0,1,1,-1,2,0.33,0,1,0,0,0,0,0,0,4,0.0,10:25,--
Josiah Slavin,2021-22,CHI,L,L,15,0,1,1,0,4,0.07,0,1,0,0,0,0,0,0,13,0.0,12:02,43.3
Juuso Riikola,2021-22,PIT,L,D,5,0,1,1,+2,2,0.20,0,1,0,0,0,0,0,0,7,0.0,13:23,--
Jacob Bernard-Docker,2021-22,OTT,R,D,8,0,1,1,+1,4,0.13,0,1,0,0,0,0,0,0,6,0.0,14:46,--
Jayden Halbgewachs,2021-22,SJS,L,L,3,0,1,1,+1,4,0.33,0,1,0,0,0,0,0,0,7,0.0,13:06,--
Ian Mitchell,2021-22,CHI,R,D,8,0,1,1,-3,0,0.13,0,0,0,1,0,0,0,0,2,0.0,11:56,--
Reilly Walsh,2021-22,NJD,R,D,1,0,1,1,0,0,1.00,0,1,0,0,0,0,0,0,2,0.0,14:23,--
Aleksi Heponiemi,2021-22,FLA,L,C,6,0,1,1,-6,2,0.17,0,0,0,1,0,0,0,0,7,0.0,14:02,33.3
Cody Glass,2021-22,NSH,R,C,8,0,1,1,0,0,0.13,0,1,0,0,0,0,0,0,9,0.0,11:25,35.1
Mathieu Olivier,2021-22,NSH,R,R,10,0,1,1,-3,14,0.10,0,1,0,0,0,0,0,0,5,0.0,10:06,0.0
Fredrik Karlström,2021-22,DAL,L,C,3,0,1,1,+2,0,0.33,0,1,0,0,0,0,0,0,1,0.0,6:12,--
Markus Niemelainen,2021-22,EDM,L,D,20,0,1,1,-5,4,0.05,0,1,0,0,0,0,0,0,12,0.0,13:12,--
Libor Hajek,2021-22,NYR,L,D,17,0,1,1,-10,8,0.06,0,1,0,0,0,0,0,0,12,0.0,13:08,--
Lucas Johansen,2021-22,WSH,L,D,1,0,1,1,+1,0,1.00,0,1,0,0,0,0,0,0,0,--,12:18,--
Markus Nutivaara,2021-22,FLA,L,D,1,0,1,1,0,0,1.00,0,1,0,0,0,0,0,0,0,--,7:01,--
Jacob Larsson,2021-22,ANA,L,D,6,0,1,1,-3,2,0.17,0,1,0,0,0,0,0,0,5,0.0,15:16,--
Cooper Marody,2021-22,EDM,R,C,1,0,1,1,0,0,1.00,0,1,0,0,0,0,0,0,1,0.0,6:04,--
Dylan Sikura,2021-22,COL,L,R,5,0,1,1,0,0,0.20,0,1,0,0,0,0,0,0,3,0.0,9:57,--
Clark Bishop,2021-22,OTT,L,C,9,0,1,1,-3,6,0.11,0,1,0,0,0,0,0,0,8,0.0,8:21,50.0
Ben Harpur,2021-22,NSH,L,D,19,0,1,1,-10,27,0.05,0,1,0,0,0,0,0,0,13,0.0,13:44,--
Petteri Lindbohm,2021-22,FLA,L,D,9,0,1,1,0,5,0.11,0,1,0,0,0,0,0,0,9,0.0,14:03,--
Danny O'Regan,2021-22,ANA,R,C,5,0,1,1,-1,0,0.20,0,1,0,0,0,0,0,0,2,0.0,10:03,39.3
Gemel Smith,2021-22,DET,L,C,3,0,1,1,-2,5,0.33,0,1,0,0,0,0,0,0,1,0.0,6:46,60.0
Scott Harrington,2021-22,CBJ,L,D,7,0,1,1,-4,6,0.14,0,1,0,0,0,0,0,0,5,0.0,14:28,--
Dmitrij Jaskin,2021-22,ARI,L,R,12,0,1,1,-6,4,0.08,0,1,0,0,0,0,0,0,23,0.0,14:47,50.0
Joseph Cramarossa,2021-22,MIN,L,C,1,0,1,1,0,2,1.00,0,1,0,0,0,0,0,0,1,0.0,6:55,--
Josh Archibald,2021-22,EDM,R,R,8,0,1,1,-2,7,0.13,0,1,0,0,0,0,0,0,4,0.0,9:03,50.0
Matthew Peca,2021-22,STL,L,C,5,0,1,1,-1,0,0.20,0,1,0,0,0,0,0,0,3,0.0,9:38,41.7
Brett Connolly,2021-22,CHI,R,R,9,0,1,1,-3,15,0.11,0,1,0,0,0,0,0,0,6,0.0,8:24,--
Richard Panik,2021-22,NYI,L,R,4,0,1,1,-2,0,0.25,0,0,0,1,0,0,0,0,4,0.0,14:55,50.0
John Moore,2021-22,BOS,L,D,7,0,1,1,+2,4,0.14,0,0,0,0,0,1,0,0,7,0.0,17:34,--
Tyler Lewington,2021-22,BOS,R,D,2,0,0,0,-1,7,0.00,0,0,0,0,0,0,0,0,2,0.0,12:27,--
Riley Barber,2021-22,DET,R,R,4,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,4,0.0,8:27,--
Paul LaDue,2021-22,NYI,R,D,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:47,--
Stefan Matteau,2021-22,COL,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,3:39,--
Kurtis Gabriel,2021-22,CHI,R,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:02,--
Turner Elson,2021-22,DET,L,C,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:23,--
Seth Griffith,2021-22,EDM,R,C,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,5:37,--
Stefan Noesen,2021-22,CAR,R,R,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,14:20,--
Sven Baertschi,2021-22,VGK,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:54,--
Rocco Grimaldi,2021-22,NSH,R,R,7,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,8,0.0,10:56,66.7
Kyle Rau,2021-22,MIN,L,C,5,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,3,0.0,8:49,50.0
Steven Fogarty,2021-22,BOS,R,C,2,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,2,0.0,10:18,41.2
T.J. Tynan,2021-22,LAK,R,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,10:51,46.2
Fredrik Claesson,2021-22,TBL,L,D,9,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,4,0.0,9:52,--
Max McCormick,2021-22,SEA,L,L,10,0,0,0,+1,10,0.00,0,0,0,0,0,0,0,0,8,0.0,8:06,50.0
Alex Belzile,2021-22,MTL,R,R,11,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,13,0.0,10:24,36.8
Chris Wagner,2021-22,BOS,R,R,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,15:57,0.0
Andrew Agozzino,2021-22,OTT,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:52,33.3
Luke Witkowski,2021-22,DET,R,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:18,--
Zac Dalpe,2021-22,FLA,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,6:08,25.0
Thomas Hickey,2021-22,NYI,L,D,2,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,0,--,19:29,--
Leo Komarov,2021-22,NYI,L,R,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,10:50,100.0
Alex Biega,2021-22,TOR,R,D,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,13:07,--
Adam Raska,2021-22,SJS,R,R,5,0,0,0,+1,7,0.00,0,0,0,0,0,0,0,0,2,0.0,8:03,--
Isaak Phillips,2021-22,CHI,L,D,4,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,4,0.0,12:20,--
JJ Peterka,2021-22,BUF,L,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,16:08,--
Jacob Perreault,2021-22,ANA,R,R,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,11:05,--
Marco Rossi,2021-22,MIN,L,C,2,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,5,0.0,15:35,31.8
Mitchell Chaffee,2021-22,MIN,R,R,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:27,--
Cole Smith,2021-22,NSH,L,L,8,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,3,0.0,8:50,0.0
Brandon Biro,2021-22,BUF,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,13:30,--
Zack Hayes,2021-22,VGK,L,D,3,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:53,--
Ben McCartney,2021-22,ARI,L,L,2,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,2,0.0,14:03,0.0
Bryce Kindopp,2021-22,ANA,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,6:06,0.0
Tyce Thompson,2021-22,NJD,R,R,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,14:25,100.0
Viktor Lodin,2021-22,OTT,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,10:25,--
Cole Schwindt,2021-22,FLA,R,R,3,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,3,0.0,14:08,48.4
Pavel Dorofeyev,2021-22,VGK,L,L,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,6:30,--
Victor Soderstrom,2021-22,ARI,R,D,16,0,0,0,-7,6,0.00,0,0,0,0,0,0,0,0,14,0.0,16:19,--
Artemi Kniazev,2021-22,SJS,L,D,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:59,--
Alex Turcotte,2021-22,LAK,L,C,8,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,13,0.0,11:16,41.4
Brayden Tracey,2021-22,ANA,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:21,--
Kaedan Korczak,2021-22,VGK,R,D,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,16:37,--
Jon Lizotte,2021-22,MIN,L,D,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,14:43,--
Samuel Fagemo,2021-22,LAK,R,L,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,5,0.0,13:43,--
Egor Zamula,2021-22,PHI,L,D,10,0,0,0,-6,4,0.00,0,0,0,0,0,0,0,0,4,0.0,16:21,--
Brayden Pachal,2021-22,VGK,R,D,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:46,--
Cole Reinhardt,2021-22,OTT,L,L,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,8:35,--
Egor Sokolov,2021-22,OTT,R,L,8,0,0,0,-6,4,0.00,0,0,0,0,0,0,0,0,8,0.0,10:22,--
David Gustafsson,2021-22,WPG,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,2:28,0.0
Hunter Drew,2021-22,ANA,R,D,2,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,0,--,9:52,--
Declan Chisholm,2021-22,WPG,L,D,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,12:57,--
Jordan Gross,2021-22,COL,R,D,1,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,0,--,8:19,--
Cam Hillis,2021-22,MTL,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:15,50.0
Liam Foudy,2021-22,CBJ,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:51,--
Ty Dellandrea,2021-22,DAL,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:37,33.3
Sampo Ranta,2021-22,COL,L,L,10,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,9,0.0,10:54,50.0
Grigori Denisenko,2021-22,FLA,R,L,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,3,0.0,15:30,--
Filip Hallander,2021-22,PIT,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,5:52,--
Alexander Alexeyev,2021-22,WSH,L,D,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,10:35,--
Martin Kaut,2021-22,COL,R,R,6,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:49,--
Nicolas Beaudin,2021-22,CHI,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:10,--
Sheldon Rempal,2021-22,VAN,R,R,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:11,--
Joey Keane,2021-22,CAR,R,D,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,13:38,--
Alexander True,2021-22,SEA,L,C,8,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,6,0.0,8:15,44.4
Wyatt Kalynuk,2021-22,CHI,L,D,5,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,1,0.0,12:00,--
Ben Jones,2021-22,VGK,L,C,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,8:03,--
Jakub Galvas,2021-22,CHI,L,D,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,8,0.0,18:10,--
Johnathan Kovacevic,2021-22,WPG,R,D,4,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,7,0.0,10:49,--
Mike Vecchione,2021-22,WSH,R,R,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,5:06,--
C.J. Smith,2021-22,CAR,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,9:22,--
Pierre-Olivier Joseph,2021-22,PIT,L,D,4,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,7,0.0,18:14,--
Jack Rathbone,2021-22,VAN,L,D,9,0,0,0,-5,2,0.00,0,0,0,0,0,0,0,0,10,0.0,13:50,--
Dmitri Samorukov,2021-22,EDM,L,D,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,2:28,--
Jaret Anderson-Dolan,2021-22,LAK,L,C,7,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,5,0.0,13:47,56.3
Cale Fleury,2021-22,SEA,R,D,9,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,4,0.0,14:34,--
Conor Timmins,2021-22,ARI,R,D,6,0,0,0,-6,0,0.00,0,0,0,0,0,0,0,0,5,0.0,17:45,--
Mason Shaw,2021-22,MIN,L,C,3,0,0,0,-2,5,0.00,0,0,0,0,0,0,0,0,7,0.0,8:59,33.3
Kristians Rubins,2021-22,TOR,L,D,3,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,5,0.0,11:45,--
Chase Priskie,2021-22,FLA,R,D,4,0,0,0,+2,2,0.00,0,0,0,0,0,0,0,0,4,0.0,14:00,--
Michael Eyssimont,2021-22,WPG,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,5:49,--
Rhett Gardner,2021-22,DAL,L,C,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,8:06,45.5
Mikhail Maltsev,2021-22,COL,L,L,18,0,0,0,-5,2,0.00,0,0,0,0,0,0,0,0,23,0.0,8:04,57.9
Tanner Laczynski,2021-22,PHI,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,9:27,40.0
Anthony Greco,2021-22,NYR,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,5,0.0,9:44,--
Jacob MacDonald,2021-22,COL,L,D,8,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,17,0.0,10:06,--
Sean Day,2021-22,TBL,L,D,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:43,--
Connor Bunnaman,2021-22,PHI,L,C,15,0,0,0,-7,4,0.00,0,0,0,0,0,0,0,0,10,0.0,10:01,53.3
Max Jones,2021-22,ANA,L,L,2,0,0,0,-1,15,0.00,0,0,0,0,0,0,0,0,2,0.0,9:54,50.0
William Lockwood,2021-22,VAN,R,R,13,0,0,0,-3,9,0.00,0,0,0,0,0,0,0,0,13,0.0,11:20,--
Tim Gettinger,2021-22,NYR,L,L,8,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,9:28,50.0
Olli Juolevi,2021-22,"FLA,DET",L,D,18,0,0,0,-1,6,0.00,0,0,0,0,0,0,0,0,18,0.0,12:45,--
Wade Allison,2021-22,PHI,R,R,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,8:16,--
Max Lajoie,2021-22,CAR,L,D,5,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,6,0.0,12:32,--
Joey Anderson,2021-22,TOR,R,R,5,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,10,0.0,8:46,--
Dan Renouf,2021-22,DET,L,D,4,0,0,0,-2,7,0.00,0,0,0,0,0,0,0,0,3,0.0,14:00,--
Kole Sherwood,2021-22,NSH,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,8:08,--
Brett Seney,2021-22,TOR,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:01,0.0
Christian Jaros,2021-22,NJD,R,D,11,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,9,0.0,11:01,--
Kevin Stenlund,2021-22,CBJ,R,C,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,3,0.0,7:32,100.0
Chase Pearson,2021-22,DET,L,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,6:45,50.0
Zach Senyshyn,2021-22,OTT,R,R,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,0,--,6:32,--
Blake Speers,2021-22,ARI,R,C,2,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,1,0.0,9:10,54.6
Guillaume Brisebois,2021-22,VAN,L,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,4:13,--
Glenn Gawdin,2021-22,CGY,R,C,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,3,0.0,9:15,27.3
Brendan Guhle,2021-22,ANA,L,D,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,6,0.0,14:40,--
Darren Raddysh,2021-22,TBL,R,D,4,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:40,--
Anthony Angello,2021-22,PIT,R,C,4,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,2,0.0,6:38,0.0
CJ Suess,2021-22,WPG,L,L,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,5:43,50.0
Austin Poganski,2021-22,WPG,R,R,16,0,0,0,-3,7,0.00,0,0,0,0,0,0,0,0,9,0.0,9:19,--
Chase De Leo,2021-22,NJD,L,L,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,8:09,0.0
Ryan MacInnis,2021-22,BUF,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:00,--
Michael Dal Colle,2021-22,NYI,L,L,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,14:34,--
Brandon Baddock,2021-22,MTL,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:24,--
Dakota Mermis,2021-22,MIN,L,D,2,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:54,--
Frederik Gauthier,2021-22,NJD,L,C,8,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,11:06,44.0
Madison Bowey,2021-22,VAN,R,D,2,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,0,--,15:44,--
Justin Bailey,2021-22,VAN,R,R,14,0,0,0,-5,6,0.00,0,0,0,0,0,0,0,0,16,0.0,9:05,0.0
Dillon Heatherington,2021-22,OTT,L,D,9,0,0,0,-1,7,0.00,0,0,0,0,0,0,0,0,4,0.0,12:20,--
Remi Elie,2021-22,TBL,L,L,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:57,--
Miles Wood,2021-22,NJD,L,L,3,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,2,0.0,14:46,--
Mason Geertsen,2021-22,NJD,L,L,25,0,0,0,-6,77,0.00,0,0,0,0,0,0,0,0,12,0.0,6:57,--
Hudson Fasching,2021-22,ARI,R,R,11,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,3,0.0,9:53,100.0
Kirill Semyonov,2021-22,TOR,L,C,3,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:02,50.0
Walker Duehr,2021-22,CGY,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:47,--
Jeff Malott,2021-22,WPG,L,L,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,4:06,--
Linus Sandin,2021-22,PHI,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,6:59,--
