Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Stanislav Svozil,2022-23,CBJ,L,D,2,0,1,1,-3,2,0.50,0,0,0,1,0,0,0,0,3,0.0,20:07,--
Mikael Pyyhtia,2022-23,CBJ,L,L,2,0,1,1,-2,2,0.50,0,0,0,1,0,0,0,0,2,0.0,13:32,--
Billy Sweezey,2022-23,CBJ,R,D,9,0,1,1,-3,9,0.11,0,1,0,0,0,0,0,0,3,0.0,17:07,--
Bobby McMann,2022-23,TOR,L,C,10,0,1,1,-2,2,0.10,0,1,0,0,0,0,0,0,18,0.0,10:34,50.0
Justin Richards,2022-23,CBJ,R,C,2,0,1,1,-1,0,0.50,0,1,0,0,0,0,0,0,0,--,10:48,38.5
Marco Rossi,2022-23,MIN,L,C,19,0,1,1,-7,8,0.05,0,1,0,0,0,0,0,0,13,0.0,12:31,47.3
Jordan Spence,2022-23,LAK,R,D,6,0,1,1,+1,0,0.17,0,1,0,0,0,0,0,0,6,0.0,14:00,--
Tobias Bjornfot,2022-23,LAK,L,D,10,0,1,1,+1,6,0.10,0,1,0,0,0,0,0,0,10,0.0,14:17,--
Sam Poulin,2022-23,PIT,L,R,3,0,1,1,-3,2,0.33,0,0,0,1,0,0,0,0,2,0.0,9:58,47.1
Ville Heinola,2022-23,WPG,L,D,10,0,1,1,-5,2,0.10,0,1,0,0,0,0,0,0,5,0.0,13:16,--
Alex Vlasic,2022-23,CHI,L,D,6,0,1,1,-1,0,0.17,0,1,0,0,0,0,0,0,4,0.0,19:38,--
Corey Schueneman,2022-23,MTL,L,D,7,0,1,1,+1,0,0.14,0,1,0,0,0,0,0,0,8,0.0,14:42,--
Damien Giroux,2022-23,MIN,L,C,1,0,1,1,0,2,1.00,0,1,0,0,0,0,0,0,0,--,13:57,40.0
Jacob Bernard-Docker,2022-23,OTT,R,D,19,0,1,1,-2,11,0.05,0,1,0,0,0,0,0,0,22,0.0,16:01,--
Kristian Reichel,2022-23,WPG,R,C,2,0,1,1,0,0,0.50,0,1,0,0,0,0,0,0,1,0.0,10:34,--
Carson Meyer,2022-23,CBJ,R,R,14,0,1,1,-2,6,0.07,0,1,0,0,0,0,0,0,17,0.0,9:43,--
Olle Lycksell,2022-23,PHI,L,R,8,0,1,1,-3,8,0.13,0,1,0,0,0,0,0,0,5,0.0,10:34,--
Joel Teasdale,2022-23,MTL,L,L,2,0,1,1,-2,0,0.50,0,1,0,0,0,0,0,0,1,0.0,10:52,0.0
Jonas Rondbjerg,2022-23,VGK,L,R,13,0,1,1,-5,4,0.08,0,1,0,0,0,0,0,0,15,0.0,10:10,33.3
Cale Fleury,2022-23,SEA,R,D,12,0,1,1,0,2,0.08,0,1,0,0,0,0,0,0,10,0.0,13:19,--
Joona Koppanen,2022-23,BOS,L,L,5,0,1,1,0,4,0.20,0,1,0,0,0,0,0,0,2,0.0,10:50,56.8
William Bitten,2022-23,STL,R,C,4,0,1,1,+1,0,0.25,0,1,0,0,0,0,0,0,0,--,6:39,--
William Lockwood,2022-23,VAN,R,R,13,0,1,1,-7,0,0.08,0,1,0,0,0,0,0,0,12,0.0,10:17,--
Kevin Rooney,2022-23,CGY,L,C,17,0,1,1,-2,7,0.06,0,1,0,0,0,0,0,0,14,0.0,8:52,41.9
Parker Wotherspoon,2022-23,NYI,L,D,12,0,1,1,+5,4,0.08,0,1,0,0,0,0,0,0,10,0.0,13:20,--
Luke Philp,2022-23,CHI,R,C,3,0,1,1,0,2,0.33,0,1,0,0,0,0,0,0,0,--,11:41,25.0
Haydn Fleury,2022-23,TBL,L,D,29,0,1,1,-10,14,0.03,0,1,0,0,0,0,0,0,33,0.0,12:48,--
Steven Santini,2022-23,STL,R,D,4,0,1,1,0,2,0.25,0,1,0,0,0,0,0,0,5,0.0,12:31,--
Tucker Poolman,2022-23,VAN,R,D,3,0,1,1,+1,0,0.33,0,1,0,0,0,0,0,0,3,0.0,13:58,--
Dominic Toninato,2022-23,WPG,L,C,5,0,1,1,0,2,0.20,0,1,0,0,0,0,0,0,7,0.0,7:56,50.0
Connor Carrick,2022-23,BOS,R,D,1,0,1,1,+3,0,1.00,0,1,0,0,0,0,0,0,2,0.0,16:54,--
Brendan Gaunce,2022-23,CBJ,L,C,5,0,1,1,-1,2,0.20,0,1,0,0,0,0,0,0,9,0.0,10:28,58.9
Mike Reilly,2022-23,BOS,L,D,10,0,1,1,0,2,0.10,0,1,0,0,0,0,0,0,12,0.0,16:44,--
Andy Andreoff,2022-23,NYI,L,C,3,0,1,1,-3,0,0.33,0,1,0,0,0,0,0,0,1,0.0,7:21,42.9
Kevin Gravel,2022-23,NSH,L,D,23,0,1,1,-10,4,0.04,0,1,0,0,0,0,0,0,20,0.0,14:16,--
Dylan McIlrath,2022-23,WSH,R,D,6,0,1,1,-6,7,0.17,0,1,0,0,0,0,0,0,1,0.0,11:41,--
Kyle Clifford,2022-23,TOR,L,L,2,0,1,1,+1,2,0.50,0,1,0,0,0,0,0,0,2,0.0,7:55,--
Jake Muzzin,2022-23,TOR,L,D,4,0,1,1,0,2,0.25,0,1,0,0,0,0,0,0,8,0.0,16:43,--
Lias Andersson,2022-23,LAK,L,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:37,--
Dmitri Samorukov,2022-23,STL,L,D,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,14:53,--
Shane Bowers,2022-23,COL,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,1:46,0.0
Jake Leschyshyn,2022-23,"VGK,NYR",L,C,35,0,0,0,-10,8,0.00,0,0,0,0,0,0,0,0,31,0.0,9:08,50.6
Vinni Lettieri,2022-23,BOS,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:50,0.0
Alex Barré-Boulet,2022-23,TBL,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:01,0.0
Jeffrey Viel,2022-23,SJS,L,L,4,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,4,0.0,9:10,--
Jeremy Davies,2022-23,BUF,L,D,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,8:33,--
Mikhail Maltsev,2022-23,COL,L,L,5,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,6:36,51.9
Matthew Phillips,2022-23,CGY,R,R,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,9:02,--
Lucas Carlsson,2022-23,FLA,L,D,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,2,0.0,10:06,--
Fredrik Karlström,2022-23,DAL,L,C,5,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,6,0.0,9:33,--
Drake Caggiula,2022-23,PIT,L,L,4,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,6:36,0.0
Jacob Moverare,2022-23,LAK,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,6,0.0,14:58,--
Henrik Borgstrom,2022-23,WSH,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:10,--
Dennis Cholowski,2022-23,NYI,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,12:47,--
Riley Tufte,2022-23,DAL,L,L,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:57,--
Tyler Benson,2022-23,EDM,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:17,--
Markus Niemelainen,2022-23,EDM,L,D,23,0,0,0,+3,4,0.00,0,0,0,0,0,0,0,0,16,0.0,10:02,--
Frederic Allard,2022-23,MTL,R,D,3,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,6,0.0,13:51,--
Lucas Johansen,2022-23,WSH,L,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,12:40,--
Max Lajoie,2022-23,CAR,L,D,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,7:51,--
Dan Renouf,2022-23,BOS,L,D,1,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,5,0.0,11:34,--
Jacob Larsson,2022-23,OTT,L,D,7,0,0,0,0,6,0.00,0,0,0,0,0,0,0,0,4,0.0,11:58,--
Noah Juulsen,2022-23,VAN,R,D,12,0,0,0,+1,6,0.00,0,0,0,0,0,0,0,0,5,0.0,14:58,--
Glenn Gawdin,2022-23,ANA,R,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,9:36,36.4
Nikita Soshnikov,2022-23,NYI,L,R,3,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,4,0.0,9:56,0.0
Cole Bardreau,2022-23,NYI,R,C,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,6:37,--
Hayden Hodgson,2022-23,PHI,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,4:46,--
Bokondji Imama,2022-23,ARI,L,L,5,0,0,0,-2,5,0.00,0,0,0,0,0,0,0,0,0,--,7:29,--
Matthew Highmore,2022-23,STL,L,C,2,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,10:45,--
Ondrej Kase,2022-23,CAR,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,11:02,0.0
Rourke Chartier,2022-23,OTT,L,C,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,8,0.0,10:20,57.6
Dysin Mayo,2022-23,ARI,R,D,15,0,0,0,-8,8,0.00,0,0,0,0,0,0,0,0,7,0.0,11:42,--
CJ Suess,2022-23,SJS,L,L,1,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,0,--,5:50,0.0
Max Willman,2022-23,PHI,L,C,9,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,9,0.0,8:58,0.0
Justin Kirkland,2022-23,ANA,L,C,7,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,5,0.0,7:13,66.7
Roland McKeown,2022-23,NSH,R,D,6,0,0,0,+1,8,0.00,0,0,0,0,0,0,0,0,3,0.0,12:59,--
Dakota Mermis,2022-23,MIN,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,14:28,--
Jean-Sebastien Dea,2022-23,ARI,R,C,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:27,33.3
Dillon Heatherington,2022-23,OTT,L,D,3,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:16,--
Gustav Olofsson,2022-23,SEA,L,D,3,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,6,0.0,12:56,--
Anton Blidh,2022-23,COL,L,L,14,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,9,0.0,6:35,25.0
Connor Brown,2022-23,WSH,R,R,4,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,2,0.0,16:46,40.0
Charles Hudon,2022-23,COL,L,L,9,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,18,0.0,10:47,55.6
Alex Galchenyuk,2022-23,COL,L,C,11,0,0,0,-8,4,0.00,0,0,0,0,0,0,0,0,8,0.0,7:06,57.1
Steven Fogarty,2022-23,MIN,R,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,10:19,50.0
Taylor Fedun,2022-23,PIT,R,D,4,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,5,0.0,11:04,--
Chris Wagner,2022-23,BOS,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,12:36,25.0
Riley Sheahan,2022-23,BUF,L,C,2,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,0,--,8:19,70.0
Mark Borowiecki,2022-23,NSH,L,D,4,0,0,0,0,12,0.00,0,0,0,0,0,0,0,0,1,0.0,9:56,--
Jason Demers,2022-23,EDM,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,10:44,--
Brad Malone,2022-23,EDM,L,C,10,0,0,0,-4,6,0.00,0,0,0,0,0,0,0,0,7,0.0,7:41,57.8
Anton Stralman,2022-23,BOS,R,D,8,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,3,0.0,15:22,--
Darren Helm,2022-23,COL,L,C,11,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,10,0.0,9:00,41.9
Anton Levtchi,2022-23,FLA,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:35,0.0
Marco Kasper,2022-23,DET,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,14:59,12.5
David Jiricek,2022-23,CBJ,R,D,4,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,5,0.0,18:04,--
Owen Beck,2022-23,MTL,R,C,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,9:48,33.3
Marc McLaughlin,2022-23,BOS,R,C,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,10:04,54.6
Oskar Olausson,2022-23,COL,L,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,7:02,--
Matt Coronato,2022-23,CGY,R,R,1,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,4,0.0,14:38,--
Jackson Cates,2022-23,PHI,L,C,5,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,4,0.0,8:59,47.4
Mike Hardman,2022-23,CHI,L,L,8,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,7,0.0,10:10,60.0
Alex Steeves,2022-23,TOR,L,C,3,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,3,0.0,7:51,--
Josh Dunne,2022-23,CBJ,L,C,8,0,0,0,-6,6,0.00,0,0,0,0,0,0,0,0,4,0.0,9:58,51.0
Matthew Kessel,2022-23,STL,R,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,15:10,--
Elliot Desnoyers,2022-23,PHI,L,L,4,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,3,0.0,13:22,36.4
Samuel Knazko,2022-23,CBJ,L,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,15:39,--
Callahan Burke,2022-23,COL,R,C,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,8:49,33.3
William Dufour,2022-23,NYI,R,R,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,6:48,0.0
Adam Raska,2022-23,SJS,R,R,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:55,0.0
Tristen Robins,2022-23,SJS,R,C,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,13:43,43.3
Will Cuylle,2022-23,NYR,L,L,4,0,0,0,-2,10,0.00,0,0,0,0,0,0,0,0,1,0.0,6:58,0.0
Jean-Luc Foudy,2022-23,COL,R,C,9,0,0,0,-3,6,0.00,0,0,0,0,0,0,0,0,12,0.0,10:02,0.0
Jamie Drysdale,2022-23,ANA,R,D,8,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,8,0.0,17:37,--
Brock Faber,2022-23,MIN,R,D,2,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,20:04,--
Tyce Thompson,2022-23,NJD,R,R,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:39,--
Maxence Guenette,2022-23,OTT,R,D,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,8:47,--
Vladislav Kolyachonok,2022-23,ARI,L,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,13:46,--
Jackson LaCombe,2022-23,ANA,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,18:29,--
Connor McMichael,2022-23,WSH,L,C,6,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,2,0.0,8:52,66.7
Lassi Thomson,2022-23,OTT,R,D,2,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,1,0.0,10:54,--
Adam Beckman,2022-23,MIN,L,L,9,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,12,0.0,10:41,0.0
Alex Turcotte,2022-23,LAK,L,C,4,0,0,0,-2,5,0.00,0,0,0,0,0,0,0,0,2,0.0,6:59,42.9
Ronnie Attard,2022-23,PHI,R,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,5,0.0,16:45,--
Taro Hirose,2022-23,DET,L,L,3,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,2,0.0,10:20,100.0
Hugh McGing,2022-23,STL,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:37,--
Nathan Smith,2022-23,ARI,R,C,4,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,2,0.0,7:27,45.0
Semyon Der-Arguchintsev,2022-23,TOR,R,C,1,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,0,--,7:16,--
Jan Jenik,2022-23,ARI,L,R,2,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,0,--,5:55,20.0
Adam Ginning,2022-23,PHI,L,D,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,16:40,--
Bo Groulx,2022-23,ANA,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,16:21,45.0
Gabriel Fortier,2022-23,TBL,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:25,--
Sampo Ranta,2022-23,COL,L,L,6,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,5,0.0,7:21,0.0
Filip Hallander,2022-23,PIT,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:58,--
Jonathan Gruden,2022-23,PIT,L,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,5:20,35.7
Alec Regula,2022-23,CHI,R,D,4,0,0,0,-3,4,0.00,0,0,0,0,0,0,0,0,2,0.0,16:36,--
Filip Kral,2022-23,TOR,L,D,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,9:58,--
Sheldon Rempal,2022-23,VGK,R,R,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,7:44,--
James Hamblin,2022-23,EDM,L,L,10,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,12,0.0,8:52,64.3
Austin Strand,2022-23,ANA,R,D,5,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,5,0.0,12:24,--
Nick Swaney,2022-23,MIN,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,9:33,--
Arnaud Durandeau,2022-23,NYI,L,L,4,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,9,0.0,13:00,0.0
Marián Studenic,2022-23,DAL,L,R,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,8:41,--
Nick DeSimone,2022-23,CGY,R,D,4,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,4,0.0,11:15,--
