Player,Season,Team,S/C,Pos,GP,G,A,P,+/-,PIM,P/GP,EVG,EVP,PPG,PPP,SHG,SHP,OTG,GWG,S,S%,TOI/GP,FOW%
Tomas Nosek,2015-16,DET,L,L,6,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,2,0.0,10:08,50.0
Michael Keranen,2015-16,MIN,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,0,--,6:09,--
Borna Rendulic,2015-16,COL,R,R,3,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:32,0.0
Dennis Everberg,2015-16,COL,L,R,15,0,0,0,-5,0,0.00,0,0,0,0,0,0,0,0,9,0.0,8:57,--
Ryan Carpenter,2015-16,SJS,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,7:27,0.0
Rinat Valiev,2015-16,TOR,L,D,10,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,7,0.0,12:15,--
Ronalds Kenins,2015-16,VAN,L,L,8,0,0,0,-1,6,0.00,0,0,0,0,0,0,0,0,6,0.0,11:25,33.3
Ross Johnston,2015-16,NYI,L,L,1,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,0,--,16:17,--
Mirco Mueller,2015-16,SJS,L,D,11,0,0,0,-4,7,0.00,0,0,0,0,0,0,0,0,8,0.0,10:36,--
Josh Morrissey,2015-16,WPG,L,D,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,15:54,--
Emile Poirier,2015-16,CGY,L,L,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,13:54,--
Justin Bailey,2015-16,BUF,R,R,8,0,0,0,-2,2,0.00,0,0,0,0,0,0,0,0,22,0.0,11:36,--
Gustav Olofsson,2015-16,MIN,L,D,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,9:12,--
Steven Santini,2015-16,NJD,R,D,1,0,0,0,+2,2,0.00,0,0,0,0,0,0,0,0,1,0.0,14:35,--
Miles Wood,2015-16,NJD,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,13:06,--
Andrew Miller,2015-16,EDM,R,C,6,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,9:07,44.8
Chad Ruhwedel,2015-16,BUF,R,D,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,15:30,--
Christoph Bertschy,2015-16,MIN,R,C,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,6:57,--
Vinnie Hinostroza,2015-16,CHI,R,C,7,0,0,0,-1,6,0.00,0,0,0,0,0,0,0,0,6,0.0,8:41,40.6
Petteri Lindbohm,2015-16,STL,L,D,10,0,0,0,-4,7,0.00,0,0,0,0,0,0,0,0,9,0.0,13:47,--
Brett Kulak,2015-16,CGY,L,D,8,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,9,0.0,12:21,--
Taylor Leier,2015-16,PHI,L,L,6,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,3,0.0,7:43,--
Trevor Carrick,2015-16,CAR,L,D,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,16:40,--
Brendan Woods,2015-16,CAR,L,L,5,0,0,0,0,7,0.00,0,0,0,0,0,0,0,0,5,0.0,8:42,0.0
Devin Shore,2015-16,DAL,L,C,3,0,0,0,+2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,12:07,0.0
Chandler Stephenson,2015-16,WSH,L,C,9,0,0,0,-3,2,0.00,0,0,0,0,0,0,0,0,2,0.0,7:51,54.6
Esa Lindell,2015-16,DAL,L,D,4,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,2,0.0,14:03,--
Mike Matheson,2015-16,FLA,L,D,3,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,4,0.0,17:32,--
Brady Skjei,2015-16,NYR,L,D,7,0,0,0,+1,4,0.00,0,0,0,0,0,0,0,0,6,0.0,17:44,--
Jeremy Welsh,2015-16,STL,L,C,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,8:19,33.3
Brad Hunt,2015-16,EDM,L,D,7,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,12,0.0,14:11,--
Cole Schneider,2015-16,BUF,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,5,0.0,12:38,--
Kurtis Gabriel,2015-16,MIN,R,R,3,0,0,0,+1,10,0.00,0,0,0,0,0,0,0,0,1,0.0,4:30,--
Stuart Percy,2015-16,TOR,L,D,3,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,13:10,--
Stefan Noesen,2015-16,ANA,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,10:02,--
Mark McNeill,2015-16,CHI,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,12:44,0.0
Alex Khokhlachev,2015-16,BOS,L,C,5,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,4,0.0,10:15,0.0
Kyle Rau,2015-16,FLA,L,C,9,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,15,0.0,12:35,--
Alexandre Grenier,2015-16,VAN,R,R,6,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,9,0.0,11:29,50.0
Daniel Catenacci,2015-16,BUF,L,C,11,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,7,0.0,8:44,100.0
Michael Paliotta,2015-16,CBJ,R,D,1,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,2,0.0,7:32,--
Andrey Pedan,2015-16,VAN,L,D,13,0,0,0,-3,18,0.00,0,0,0,0,0,0,0,0,11,0.0,10:57,--
Max Friberg,2015-16,ANA,R,R,5,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,1,0.0,8:50,--
Tyler Graovac,2015-16,MIN,L,C,2,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:37,68.4
Josh Archibald,2015-16,PIT,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,5:02,--
Paul Thompson,2015-16,NJD,R,R,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,3,0.0,12:32,--
Harry Zolnierczyk,2015-16,ANA,L,L,1,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:48,--
Kael Mouillierat,2015-16,PIT,L,L,1,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,1,0.0,10:41,45.5
Ben Street,2015-16,COL,L,C,7,0,0,0,-1,4,0.00,0,0,0,0,0,0,0,0,8,0.0,7:21,55.3
Brody Sutter,2015-16,CAR,R,C,8,0,0,0,-4,0,0.00,0,0,0,0,0,0,0,0,7,0.0,8:58,69.2
Michael Sgarbossa,2015-16,ANA,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,8:21,50.0
Kevin Gravel,2015-16,LAK,L,D,5,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,11:41,--
Kenny Agostino,2015-16,CGY,L,L,2,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,3,0.0,13:33,--
Sam Carrick,2015-16,TOR,R,C,3,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,4,0.0,11:28,100.0
Alex Friesen,2015-16,VAN,L,C,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,1,0.0,11:43,0.0
John Ramage,2015-16,CBJ,R,D,1,0,0,0,-2,0,0.00,0,0,0,0,0,0,0,0,0,--,14:09,--
Julian Melchiori,2015-16,WPG,L,D,11,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,12,0.0,13:36,--
Jarred Tinordi,2015-16,"MTL,ARI",L,D,10,0,0,0,-5,17,0.00,0,0,0,0,0,0,0,0,3,0.0,14:18,--
Morgan Ellis,2015-16,MTL,R,D,3,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,3,0.0,8:57,--
Tye McGinn,2015-16,TBL,L,L,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:33,--
Brett Bulmer,2015-16,MIN,R,R,3,0,0,0,-1,7,0.00,0,0,0,0,0,0,0,0,2,0.0,6:43,--
John McFarland,2015-16,FLA,R,L,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,2,0.0,9:55,--
Jordan Weal,2015-16,"LAK,PHI",R,C,14,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,4,0.0,9:22,48.5
Matt Irwin,2015-16,BOS,L,D,2,0,0,0,-5,0,0.00,0,0,0,0,0,0,0,0,3,0.0,14:56,--
Ryan Stanton,2015-16,WSH,L,D,1,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,0,--,8:41,--
Nic Dowd,2015-16,LAK,R,C,5,0,0,0,+1,2,0.00,0,0,0,0,0,0,0,0,3,0.0,10:35,52.9
Curtis McKenzie,2015-16,DAL,L,L,3,0,0,0,-1,0,0.00,0,0,0,0,0,0,0,0,3,0.0,8:48,--
Garrett Wilson,2015-16,FLA,L,L,29,0,0,0,-3,24,0.00,0,0,0,0,0,0,0,0,28,0.0,9:22,0.0
Philip Samuelsson,2015-16,ARI,L,D,4,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,5,0.0,15:53,--
Taylor Beck,2015-16,NYI,R,L,2,0,0,0,0,2,0.00,0,0,0,0,0,0,0,0,0,--,8:29,--
Chris Brown,2015-16,WSH,R,R,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:41,--
Jordan Caron,2015-16,STL,L,R,4,0,0,0,-3,0,0.00,0,0,0,0,0,0,0,0,1,0.0,8:08,--
Matt Taormina,2015-16,TBL,L,D,3,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,2,0.0,13:56,--
Sean Collins,2015-16,WSH,L,C,2,0,0,0,-1,2,0.00,0,0,0,0,0,0,0,0,0,--,8:32,--
Luke Witkowski,2015-16,TBL,R,D,4,0,0,0,0,4,0.00,0,0,0,0,0,0,0,0,1,0.0,7:08,--
Brent Regner,2015-16,FLA,R,D,7,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,7,0.0,11:35,--
Patrice Cormier,2015-16,WPG,L,C,2,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,4:30,33.3
Eric Selleck,2015-16,ARI,L,L,1,0,0,0,0,5,0.00,0,0,0,0,0,0,0,0,1,0.0,9:33,--
Bryan Lerg,2015-16,SJS,L,C,6,0,0,0,+1,0,0.00,0,0,0,0,0,0,0,0,4,0.0,8:53,51.5
Eric Tangradi,2015-16,DET,L,L,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,6:55,0.0
Jim O'Brien,2015-16,NJD,R,C,4,0,0,0,-4,2,0.00,0,0,0,0,0,0,0,0,3,0.0,13:31,59.2
Alex Grant,2015-16,ARI,R,D,5,0,0,0,-2,7,0.00,0,0,0,0,0,0,0,0,4,0.0,13:14,--
Victor Bartley,2015-16,"NSH,MTL",L,D,10,0,0,0,+2,6,0.00,0,0,0,0,0,0,0,0,8,0.0,13:19,--
Chris Summers,2015-16,NYR,L,D,3,0,0,0,-2,4,0.00,0,0,0,0,0,0,0,0,5,0.0,15:23,--
John McCarthy,2015-16,SJS,L,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,--,7:05,0.0
Bud Holloway,2015-16,MTL,R,C,1,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,1,0.0,7:19,0.0
Joe Vitale,2015-16,ARI,R,C,1,0,0,0,+1,5,0.00,0,0,0,0,0,0,0,0,1,0.0,6:13,0.0
